application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
1262,Female,False,3.09,Humanities,Asian,660.0,5.0,Financial Services,Reject
1263,Female,False,,Humanities,Asian,590.0,5.0,Financial Services,Reject
1264,Female,False,3.21,Business,White,630.0,5.0,Financial Services,Reject
1265,Male,True,3.37,Humanities,,670.0,7.0,Media/Entertainment,Reject
1266,Male,False,3.27,Humanities,Asian,670.0,5.0,PE/VC,Reject
1267,Female,False,,Business,Black,620.0,6.0,Media/Entertainment,Reject
1268,Male,False,3.25,STEM,White,680.0,5.0,Investment Management,Admit
1269,Female,False,3.32,Humanities,Asian,610.0,6.0,PE/VC,Reject
1270,Male,False,3.34,STEM,White,670.0,4.0,PE/VC,Reject
1271,Female,False,3.14,Business,White,610.0,5.0,CPG,Reject
1272,Female,True,3.27,Humanities,,690.0,6.0,Consulting,Admit
1273,Female,False,3.35,Business,White,580.0,4.0,CPG,Reject
1274,Female,True,3.08,Business,,680.0,4.0,Technology,Reject
1275,Male,False,3.06,Humanities,White,630.0,4.0,Consulting,Reject
1276,Female,True,3.12,Humanities,,600.0,6.0,Consulting,Reject
1277,Male,,3.28,Business,,640.0,5.0,PE/VC,Reject
1278,Male,False,2.82,STEM,Asian,570.0,6.0,Other,Reject
1279,Female,False,3.19,STEM,White,,5.0,Nonprofit/Gov,Reject
1280,Female,,3.16,STEM,Black,570.0,5.0,Consulting,Reject
1281,Male,False,3.11,STEM,Hispanic,660.0,4.0,Investment Banking,Reject
1282,Female,False,3.29,Humanities,Asian,690.0,3.0,Consulting,Reject
1283,Male,True,,Humanities,,600.0,5.0,Investment Banking,Reject
1284,Female,True,3.28,STEM,,610.0,5.0,Health Care,Reject
1285,Male,,3.2,Humanities,Black,670.0,5.0,Other,Reject
1286,Male,False,3.08,STEM,Asian,640.0,5.0,Consulting,Reject
1287,Male,True,3.24,Humanities,,670.0,4.0,Consulting,Reject
1288,Female,False,3.34,STEM,White,620.0,,Financial Services,Reject
1289,Male,False,3.2,STEM,Other,660.0,6.0,Consulting,Reject
1290,Male,False,3.19,STEM,,690.0,5.0,Consulting,Reject
1291,Male,False,3.27,STEM,Black,600.0,5.0,Technology,Reject
1292,Female,False,3.65,Business,White,660.0,5.0,Investment Banking,Admit
1293,Male,False,3.41,Humanities,Asian,770.0,5.0,Consulting,Reject
1294,Male,True,2.93,Humanities,,610.0,7.0,Consulting,Reject
1295,Male,True,3.33,STEM,,730.0,5.0,Investment Management,Admit
1296,Male,False,3.21,Business,Hispanic,670.0,4.0,PE/VC,Reject
1297,,False,3.23,STEM,White,710.0,4.0,Consulting,Admit
1298,Female,False,3.15,Business,White,660.0,7.0,Other,Reject
1299,Male,,3.16,STEM,Black,660.0,6.0,Health Care,Reject
1300,Male,False,3.55,Humanities,Asian,670.0,3.0,Investment Management,Admit
1301,Female,,3.32,STEM,Black,670.0,4.0,Nonprofit/Gov,Reject
1302,Female,False,3.51,Humanities,Hispanic,740.0,5.0,Financial Services,Admit
1303,Male,False,3.1,STEM,Asian,680.0,5.0,Technology,Reject
1304,Male,False,2.97,Business,Other,,4.0,Consulting,Reject
1305,Male,False,3.2,STEM,Other,680.0,6.0,Financial Services,Reject
1306,Male,False,3.11,Humanities,Hispanic,,4.0,Nonprofit/Gov,Reject
1307,Female,False,3.28,Business,Black,650.0,5.0,Technology,Reject
1308,Female,True,3.21,Humanities,,640.0,5.0,,Reject
1309,Male,True,3.51,STEM,,,5.0,Other,Reject
1310,Male,False,2.78,Humanities,Black,570.0,5.0,Technology,Reject
1311,Male,True,3.17,Business,,610.0,5.0,Consulting,Reject
1312,Female,True,3.24,Business,,670.0,4.0,Other,Reject
1313,Female,True,3.31,Humanities,,690.0,6.0,PE/VC,Reject
1314,Female,False,3.27,Business,Black,630.0,,Consulting,Reject
1315,Female,False,3.33,STEM,Hispanic,680.0,5.0,PE/VC,Admit
1316,Male,False,3.22,STEM,Other,730.0,4.0,Consulting,Reject
1317,Male,False,3.17,Humanities,Hispanic,630.0,4.0,Nonprofit/Gov,Reject
1318,Female,False,3.28,STEM,Hispanic,680.0,5.0,Other,Reject
1319,Male,False,3.47,STEM,White,700.0,6.0,,Reject
1320,Male,,3.36,Humanities,Black,590.0,4.0,PE/VC,Reject
1321,Female,False,3.14,Business,White,700.0,4.0,Nonprofit/Gov,Reject
1322,Female,False,3.36,STEM,Black,640.0,5.0,Consulting,Reject
1323,Female,False,3.23,STEM,White,650.0,5.0,Investment Banking,Reject
1324,Female,False,3.26,STEM,Black,710.0,5.0,Technology,Reject
1325,Male,False,3.17,Humanities,White,570.0,,Media/Entertainment,Reject
1326,Female,True,3.46,Business,,580.0,5.0,Technology,Reject
1327,Female,False,3.51,STEM,,630.0,6.0,Consulting,Reject
1328,Male,True,2.89,Humanities,,570.0,6.0,PE/VC,Reject
1329,Male,False,3.29,STEM,Black,660.0,4.0,Consulting,Reject
1330,Male,False,3.31,STEM,Asian,710.0,4.0,Technology,Reject
1331,Female,True,,Business,,,5.0,Consulting,Reject
1332,Male,False,3.22,STEM,White,660.0,7.0,Nonprofit/Gov,Reject
1333,Female,False,,Humanities,White,650.0,5.0,Investment Banking,Reject
1334,Female,True,3.3,Humanities,,620.0,4.0,PE/VC,Reject
1335,Female,False,3.03,Humanities,Asian,580.0,5.0,Nonprofit/Gov,Reject
1336,,False,3.13,STEM,Hispanic,580.0,6.0,Consulting,Reject
1337,Male,False,3.18,Business,Asian,650.0,5.0,Financial Services,Reject
1338,Male,False,3.37,Business,Asian,720.0,4.0,Technology,Reject
1339,Female,False,3.13,Business,Asian,640.0,4.0,Consulting,Reject
1341,Male,False,3.09,STEM,Asian,630.0,6.0,Technology,Reject
1342,Female,True,3.19,STEM,,630.0,6.0,Technology,Reject
1343,Male,False,3.11,Business,Hispanic,650.0,5.0,Investment Banking,Reject
1344,Male,False,3.37,Humanities,Asian,670.0,4.0,PE/VC,Reject
1345,Female,False,3.44,Humanities,Asian,730.0,5.0,Consulting,Reject
1347,Male,True,3.31,Humanities,,690.0,4.0,PE/VC,Admit
1348,Female,True,3.2,Humanities,,720.0,6.0,Nonprofit/Gov,Reject
1349,Female,True,3.3,Humanities,,620.0,1.0,PE/VC,Reject
1350,Male,True,3.36,STEM,,650.0,5.0,Technology,Reject
1351,Male,False,3.01,Humanities,White,600.0,5.0,Investment Banking,Reject
1352,Male,False,,Business,White,570.0,5.0,,Reject
1353,Female,False,3.26,Humanities,Other,670.0,4.0,Nonprofit/Gov,Reject
1354,Male,False,3.27,Business,Asian,620.0,6.0,Consulting,Reject
1355,Male,True,3.27,Humanities,,610.0,6.0,Financial Services,Reject
1356,Male,True,3.4,STEM,,690.0,5.0,Investment Banking,Admit
1357,Male,True,,STEM,,660.0,6.0,Nonprofit/Gov,Reject
1358,,True,3.45,Humanities,,720.0,5.0,PE/VC,Admit
1359,Female,False,3.4,Humanities,White,690.0,7.0,Investment Banking,Reject
1360,Female,False,3.43,Humanities,Black,670.0,5.0,Consulting,Admit
1361,Male,False,2.93,Humanities,White,570.0,5.0,Nonprofit/Gov,Reject
1362,Male,False,3.4,Humanities,Other,710.0,4.0,Health Care,Reject
1363,Male,False,3.16,STEM,White,590.0,,Consulting,Reject
1364,Male,False,2.87,Humanities,Asian,600.0,7.0,Nonprofit/Gov,Reject
1365,Male,True,3.18,STEM,,640.0,,Consulting,Reject
1366,Male,True,3.29,STEM,,610.0,4.0,Investment Banking,Reject
1367,Male,False,3.1,Business,White,690.0,4.0,Investment Banking,Reject
1368,Female,False,3.36,Business,,710.0,5.0,Consulting,Reject
1369,Female,False,3.05,STEM,White,620.0,6.0,Consulting,Reject
1370,Male,False,3.22,Humanities,Hispanic,620.0,6.0,CPG,Reject
1371,Female,True,3.28,Humanities,,600.0,4.0,PE/VC,Reject
1372,Male,True,2.96,Humanities,,590.0,3.0,PE/VC,Reject
1373,Female,False,3.13,Business,Black,610.0,5.0,Other,Reject
1374,Male,,3.23,Business,,600.0,5.0,Investment Banking,Reject
1375,Female,False,3.58,Humanities,Asian,740.0,6.0,Consulting,Reject
1376,Male,True,3.12,Business,,630.0,5.0,Investment Banking,Reject
1377,Male,False,,STEM,Black,660.0,5.0,Technology,Admit
1378,Male,True,3.21,STEM,,670.0,6.0,Investment Banking,Reject
1379,Male,False,3.28,Business,Asian,620.0,5.0,Nonprofit/Gov,Reject
1380,Female,False,3.34,Humanities,Hispanic,670.0,4.0,Consulting,Reject
1381,,False,3.53,Business,White,690.0,,Nonprofit/Gov,Admit
1382,Female,False,3.32,Humanities,Other,670.0,5.0,Consulting,Admit
1383,Female,False,3.13,Business,Other,660.0,3.0,Investment Banking,Reject
1384,Male,False,3.4,Business,Asian,680.0,4.0,Nonprofit/Gov,Reject
1385,Male,False,,STEM,Black,720.0,6.0,Health Care,Reject
1386,,False,3.5,Humanities,Black,650.0,5.0,Investment Management,Reject
1387,Female,True,3.33,Business,,620.0,5.0,Consulting,Reject
1388,Female,False,3.41,STEM,Asian,750.0,5.0,Financial Services,Admit
1389,Male,False,3.1,Business,Asian,720.0,5.0,Technology,Reject
1390,Male,False,3.06,Humanities,Hispanic,610.0,4.0,Nonprofit/Gov,Reject
1391,Male,True,3.08,Humanities,,580.0,,Consulting,Reject
1392,Female,True,3.39,Business,,680.0,6.0,Consulting,Reject
1393,,True,3.16,Business,,660.0,6.0,Nonprofit/Gov,Reject
1394,Female,False,3.36,Humanities,White,670.0,5.0,Investment Banking,Reject
1395,Male,True,3.07,Business,,600.0,5.0,,Reject
1396,Male,True,3.49,STEM,,670.0,5.0,Consulting,Admit
1397,Male,True,3.25,Business,,630.0,6.0,Technology,Reject
1398,Male,True,3.31,STEM,,670.0,6.0,Investment Management,Reject
1399,Male,True,3.13,STEM,,610.0,4.0,Investment Banking,Reject
1400,Female,True,3.37,,,740.0,4.0,,Reject
1401,Male,False,3.31,STEM,Black,680.0,6.0,PE/VC,Reject
1402,Female,False,3.02,Humanities,Black,610.0,4.0,Consulting,Reject
1403,Male,False,3.32,,White,650.0,6.0,,Reject
1404,Male,False,3.33,Humanities,Asian,620.0,5.0,PE/VC,Reject
1405,Male,False,3.3,STEM,Asian,630.0,5.0,Health Care,Reject
1406,,False,3.34,Business,Hispanic,620.0,6.0,Nonprofit/Gov,Reject
1408,Male,True,3.23,Business,,620.0,6.0,Consulting,Reject
1409,Male,False,3.31,STEM,Other,630.0,6.0,,Reject
1410,Female,False,3.21,Business,Hispanic,570.0,6.0,Consulting,Reject
1411,Male,False,3.25,Humanities,White,630.0,4.0,Investment Banking,Reject
1412,Female,False,3.2,Business,Other,710.0,5.0,PE/VC,Reject
1413,Male,False,3.23,Business,Hispanic,660.0,5.0,Media/Entertainment,Reject
1414,Male,True,,Humanities,,,4.0,Consulting,Reject
1415,Male,False,3.2,STEM,White,730.0,4.0,Consulting,Reject
1416,Male,False,3.4,Humanities,Other,640.0,4.0,Investment Banking,Reject
1417,Male,False,3.27,Business,Black,660.0,3.0,Real Estate,Reject
1418,Male,False,3.05,Business,Black,640.0,5.0,,Reject
1419,Male,False,,Humanities,Other,660.0,4.0,Consulting,Reject
1420,Male,False,3.23,STEM,,610.0,6.0,,Reject
1421,Male,False,3.51,Business,White,740.0,5.0,Investment Banking,Admit
1422,Female,False,3.19,Humanities,Hispanic,630.0,4.0,Nonprofit/Gov,Reject
1423,Male,True,3.48,STEM,,620.0,4.0,PE/VC,Reject
1424,Male,False,,Business,White,670.0,7.0,Consulting,Reject
1425,Female,False,3.37,Business,Asian,710.0,7.0,PE/VC,Reject
1426,Female,False,3.06,STEM,Other,590.0,5.0,Technology,Reject
1427,Male,False,3.25,Humanities,White,650.0,4.0,Consulting,Reject
1428,Female,False,,Business,White,700.0,6.0,Technology,Reject
1429,Female,True,3.05,Business,,660.0,6.0,,Reject
1430,Male,False,3.06,Humanities,Black,610.0,7.0,Financial Services,Reject
1431,Male,False,3.17,STEM,Asian,640.0,4.0,Investment Banking,Reject
1432,Male,True,3.29,Humanities,,760.0,4.0,CPG,Reject
1433,Male,False,3.26,Humanities,Black,660.0,6.0,Retail,Reject
1434,Male,True,,Business,,650.0,5.0,Investment Banking,Reject
1435,Female,False,3.44,Humanities,Hispanic,710.0,6.0,Consulting,Reject
1436,Male,,3.62,STEM,,740.0,6.0,PE/VC,Reject
1437,,True,3.2,Humanities,,580.0,5.0,Consulting,Reject
1438,Female,False,3.0,Humanities,Black,670.0,3.0,Financial Services,Reject
1439,Male,,2.89,STEM,,570.0,5.0,PE/VC,Reject
1440,Female,False,3.2,Humanities,Black,580.0,4.0,Investment Management,Reject
1441,Male,False,3.35,Humanities,Asian,680.0,4.0,PE/VC,Reject
1442,Female,True,3.29,Business,,580.0,6.0,Nonprofit/Gov,Reject
1443,Male,False,3.24,STEM,White,690.0,4.0,Consulting,Reject
1444,Male,False,,STEM,White,570.0,5.0,Health Care,Reject
1445,Female,False,3.34,STEM,Asian,,7.0,Health Care,Reject
1446,Female,False,3.18,Humanities,White,730.0,5.0,PE/VC,Reject
1447,Female,False,3.42,Humanities,Asian,720.0,6.0,,Admit
1448,Male,False,3.03,STEM,Asian,610.0,5.0,Technology,Reject
1449,Female,False,3.29,Humanities,White,690.0,5.0,Technology,Reject
1450,Female,False,3.49,STEM,Black,680.0,4.0,Consulting,Reject
1451,Male,False,3.11,STEM,White,570.0,4.0,PE/VC,Reject
1452,Female,False,3.55,STEM,White,620.0,5.0,Nonprofit/Gov,Reject
1453,Male,False,3.1,Humanities,White,660.0,6.0,Nonprofit/Gov,Reject
1454,Male,True,3.58,Business,,730.0,6.0,Other,Admit
1455,Male,False,3.32,STEM,Asian,740.0,7.0,Consulting,Reject
1456,Male,False,,Business,Asian,640.0,4.0,Investment Banking,Reject
1457,,False,3.3,Humanities,Black,670.0,6.0,PE/VC,Waitlist
1458,Male,,3.31,STEM,,680.0,4.0,Consulting,Admit
1459,Female,False,3.19,Business,Asian,720.0,4.0,Consulting,Reject
1460,Male,False,3.39,STEM,Other,670.0,4.0,Technology,Reject
1461,Male,False,3.17,STEM,Black,,6.0,Financial Services,Reject
1462,Male,True,3.32,Humanities,,720.0,6.0,Consulting,Reject
1463,Female,False,3.45,Humanities,Asian,690.0,5.0,CPG,Admit
1464,Female,True,3.23,,,630.0,4.0,Technology,Reject
1465,Female,True,2.96,STEM,,600.0,5.0,Financial Services,Reject
1466,Female,False,3.11,Business,Asian,630.0,5.0,Technology,Reject
1467,Female,,3.38,Humanities,,680.0,,Consulting,Reject
1468,Male,True,3.37,Business,,,5.0,PE/VC,Reject
1469,Male,False,3.25,Business,Black,620.0,4.0,Consulting,Reject
1470,Male,,3.15,Business,,610.0,7.0,Consulting,Reject
1471,Female,False,3.28,STEM,Hispanic,660.0,5.0,PE/VC,Reject
1472,Male,False,3.4,Business,White,750.0,6.0,PE/VC,Reject
1473,Female,False,3.17,Humanities,Hispanic,700.0,5.0,Real Estate,Reject
1474,Male,False,,STEM,White,660.0,6.0,Health Care,Reject
1475,Female,False,3.38,Business,Black,650.0,4.0,CPG,Reject
1476,Female,False,3.2,Business,White,580.0,6.0,Consulting,Reject
1477,Male,False,3.0,STEM,White,630.0,6.0,Nonprofit/Gov,Reject
1478,Female,False,3.54,STEM,Other,590.0,5.0,Financial Services,Reject
1479,Male,False,3.03,STEM,Asian,640.0,5.0,Consulting,Reject
1480,Male,False,3.14,Business,Other,570.0,4.0,Health Care,Reject
1481,Male,False,3.28,,White,650.0,4.0,Technology,Reject
1482,Male,False,3.37,Humanities,Other,,4.0,Technology,Reject
1483,Female,True,3.25,Humanities,,600.0,4.0,Energy,Reject
1484,Female,False,3.37,STEM,Asian,660.0,5.0,PE/VC,Reject
1485,Male,False,3.21,STEM,White,660.0,6.0,Investment Banking,Reject
1486,Female,True,3.24,STEM,,690.0,5.0,Other,Reject
1487,Male,False,3.19,STEM,White,570.0,4.0,Media/Entertainment,Reject
1488,Male,False,3.12,Business,White,610.0,5.0,Investment Management,Reject
1489,Male,True,3.22,Humanities,,680.0,6.0,Technology,Admit
1490,Female,False,3.05,STEM,Black,620.0,5.0,Nonprofit/Gov,Reject
1491,,True,3.26,Business,,620.0,4.0,PE/VC,Reject
1492,Male,False,3.39,,Asian,630.0,5.0,PE/VC,Reject
1493,Female,False,2.73,STEM,White,570.0,6.0,Technology,Reject
1494,Male,False,3.25,STEM,White,640.0,4.0,Real Estate,Reject
1495,Female,True,3.22,STEM,,570.0,5.0,Consulting,Reject
1496,Male,False,3.25,Humanities,Black,630.0,6.0,Other,Reject
1497,Male,False,3.53,Business,White,750.0,,PE/VC,Admit
1498,Male,False,3.3,Humanities,Hispanic,600.0,5.0,PE/VC,Reject
1499,Female,False,3.32,Business,White,,5.0,Other,Reject
1500,Male,False,3.38,Business,White,720.0,5.0,Other,Reject
1501,Male,False,3.12,Business,Asian,590.0,4.0,Health Care,Reject
1502,Male,False,3.4,Humanities,Other,680.0,4.0,PE/VC,Reject
1503,Female,True,,Business,,620.0,3.0,Nonprofit/Gov,Reject
1504,Female,False,3.42,STEM,White,740.0,5.0,Nonprofit/Gov,Admit
1505,Male,False,3.52,Humanities,,710.0,6.0,PE/VC,Admit
1506,Male,False,3.15,STEM,Black,,4.0,Investment Banking,Reject
1507,Female,False,3.42,Humanities,White,770.0,6.0,Nonprofit/Gov,Reject
1508,Male,False,3.33,Business,Asian,760.0,6.0,PE/VC,Admit
1509,Male,False,3.68,Business,Asian,760.0,5.0,Health Care,Reject
1510,Female,False,3.03,Business,White,590.0,5.0,Investment Banking,Reject
1511,Male,True,3.02,STEM,,660.0,4.0,Other,Reject
1512,Female,True,3.23,STEM,,640.0,4.0,Other,Reject
1513,Female,False,3.43,STEM,Asian,700.0,3.0,PE/VC,Admit
1514,Male,False,3.26,Business,White,670.0,6.0,PE/VC,Reject
1515,Male,False,2.97,Humanities,Asian,600.0,5.0,,Reject
1516,Male,False,2.97,STEM,White,600.0,5.0,Nonprofit/Gov,Reject
1517,Female,False,3.37,STEM,White,,6.0,Health Care,Reject
1518,Male,False,3.53,Humanities,,,5.0,,Reject
1519,Male,False,3.2,STEM,,700.0,5.0,,Reject
1520,,False,3.19,STEM,White,,5.0,Investment Banking,Reject
1521,Male,True,3.02,Humanities,,710.0,4.0,,Reject
1522,Male,True,3.16,Business,,630.0,5.0,Consulting,Reject
1523,Male,True,3.2,STEM,,670.0,4.0,Nonprofit/Gov,Reject
1524,Male,False,3.09,Humanities,White,590.0,7.0,Investment Banking,Reject
1525,Male,False,3.4,Humanities,Hispanic,620.0,5.0,Consulting,Reject
1526,Male,False,3.38,STEM,Black,650.0,5.0,PE/VC,Reject
1527,Male,True,3.23,,,570.0,5.0,Investment Banking,Reject
1528,Male,,3.25,Humanities,Hispanic,650.0,5.0,Consulting,Reject
1529,Male,False,3.28,Humanities,Asian,610.0,6.0,Other,Reject
1530,Female,True,3.19,,,680.0,4.0,Technology,Reject
1531,Male,False,3.08,Humanities,Asian,660.0,5.0,Technology,Reject
1532,Female,False,3.22,Business,Hispanic,600.0,6.0,Consulting,Reject
1533,Female,True,3.1,Humanities,,630.0,4.0,Consulting,Reject
1534,Male,False,3.02,STEM,Asian,640.0,4.0,PE/VC,Reject
1535,Female,False,3.21,STEM,Asian,660.0,6.0,Technology,Admit
1536,,False,3.14,Business,White,580.0,5.0,PE/VC,Reject
1537,Male,False,3.26,Business,Other,590.0,3.0,Consulting,Reject
1538,Male,False,3.38,Humanities,Black,700.0,6.0,Investment Management,Reject
1539,Male,False,3.13,Humanities,Asian,630.0,4.0,Nonprofit/Gov,Reject
1540,Male,True,3.18,Business,,630.0,4.0,Other,Reject
1541,Female,True,3.41,Business,,690.0,6.0,Consulting,Reject
1542,Female,False,3.16,Humanities,,620.0,5.0,Investment Banking,Reject
1543,Female,False,3.12,Business,Black,,4.0,,Reject
1544,Male,True,3.2,Humanities,,600.0,6.0,Investment Banking,Reject
1545,Male,False,3.17,STEM,Hispanic,710.0,4.0,Consulting,Reject
1546,Female,True,3.3,Humanities,,670.0,5.0,Technology,Reject
1547,Male,False,3.45,STEM,White,680.0,6.0,Investment Banking,Reject
1548,Female,True,3.2,STEM,,640.0,4.0,Nonprofit/Gov,Reject
1549,,False,3.17,STEM,Black,610.0,5.0,Consulting,Reject
1550,Male,False,3.3,STEM,Hispanic,630.0,6.0,Health Care,Reject
1551,Female,True,3.3,STEM,,670.0,5.0,Consulting,Reject
1552,Female,False,,Humanities,White,660.0,5.0,Technology,Admit
1553,Male,True,3.25,STEM,,670.0,8.0,Financial Services,Reject
1554,Male,False,3.11,Humanities,Hispanic,580.0,8.0,Other,Reject
1555,Female,False,3.21,Business,,730.0,5.0,Nonprofit/Gov,Admit
1556,Male,False,3.2,STEM,Asian,600.0,4.0,Investment Banking,Reject
1557,,True,3.28,STEM,,610.0,6.0,Technology,Reject
1558,Female,True,3.35,Business,,650.0,,Nonprofit/Gov,Reject
1559,Female,False,3.13,Business,White,640.0,,Consulting,Reject
1560,Female,True,3.03,Humanities,,600.0,6.0,Other,Reject
1561,Male,False,3.48,Business,Black,680.0,5.0,PE/VC,Reject
1562,Male,False,2.97,STEM,White,600.0,5.0,Investment Management,Reject
1563,Male,False,3.22,STEM,White,640.0,4.0,Consulting,Reject
1564,Female,False,3.38,Humanities,Hispanic,630.0,3.0,PE/VC,Reject
1565,Male,,3.51,STEM,White,710.0,5.0,,Admit
1566,Male,True,3.29,STEM,,740.0,5.0,Consulting,Reject
1567,Male,True,3.2,STEM,,590.0,4.0,Nonprofit/Gov,Reject
1568,Female,True,3.23,Business,,650.0,5.0,Financial Services,Reject
1569,Female,False,3.32,STEM,Black,630.0,5.0,Technology,Reject
1570,Male,False,3.15,STEM,White,620.0,,PE/VC,Reject
1571,Male,False,3.13,Humanities,Black,630.0,7.0,Investment Banking,Reject
1572,Male,True,3.24,Humanities,,670.0,5.0,Health Care,Reject
1573,Female,False,2.84,,White,610.0,6.0,Nonprofit/Gov,Reject
1574,Female,True,3.32,Humanities,,710.0,5.0,Other,Reject
1575,Male,False,3.61,Humanities,Hispanic,640.0,6.0,Investment Banking,Reject
1576,Male,False,3.2,STEM,Asian,700.0,7.0,Financial Services,Reject
1577,Male,False,3.21,Humanities,White,600.0,4.0,Consulting,Reject
1578,Male,False,3.11,Business,Asian,570.0,,PE/VC,Reject
1579,Male,True,3.17,Business,,570.0,2.0,Nonprofit/Gov,Reject
1580,Female,True,3.4,Humanities,,700.0,5.0,PE/VC,Admit
1581,,True,3.05,STEM,,570.0,6.0,Technology,Reject
1582,Female,False,3.18,Humanities,Black,590.0,6.0,Consulting,Reject
1583,Male,False,3.13,STEM,Other,610.0,5.0,Consulting,Reject
1584,Male,,3.4,Business,Asian,660.0,5.0,Other,Reject
1585,Male,True,3.36,Humanities,,720.0,6.0,PE/VC,Admit
1586,Male,False,3.36,Business,Hispanic,670.0,5.0,Investment Banking,Reject
1587,,False,3.32,STEM,Asian,,3.0,Consulting,Reject
1588,Female,False,,Business,Asian,660.0,5.0,Financial Services,Reject
1589,Male,False,3.04,Humanities,Black,610.0,4.0,PE/VC,Reject
1590,Male,True,3.09,STEM,,570.0,6.0,Technology,Reject
1591,Male,True,3.12,Humanities,,610.0,5.0,Technology,Reject
1592,Male,True,3.46,Business,,680.0,4.0,Technology,Reject
1593,Female,False,3.03,Humanities,Hispanic,600.0,5.0,Consulting,Reject
1594,,False,3.29,Humanities,,670.0,,Technology,Reject
1595,Male,False,3.25,Business,White,730.0,5.0,Consulting,Reject
1596,Male,False,3.43,STEM,White,660.0,6.0,Technology,Admit
1597,Male,False,3.12,STEM,Asian,630.0,6.0,Technology,Reject
1598,Male,True,3.13,Business,,660.0,3.0,Consulting,Reject
1599,Male,True,3.22,Humanities,,580.0,5.0,Investment Management,Reject
1600,Male,True,,STEM,,690.0,5.0,Financial Services,Reject
1601,Female,False,3.33,STEM,Hispanic,700.0,4.0,Nonprofit/Gov,Admit
1602,Male,False,3.45,STEM,Asian,680.0,3.0,Technology,Reject
1604,Male,True,3.01,STEM,,610.0,5.0,Technology,Reject
1605,Male,False,3.14,Humanities,White,670.0,6.0,Investment Banking,Reject
1606,Male,False,3.23,STEM,Black,740.0,5.0,,Reject
1607,Female,False,3.14,Business,,650.0,4.0,PE/VC,Reject
1608,Female,False,3.33,Humanities,White,690.0,3.0,Consulting,Admit
1609,Male,False,3.27,STEM,Hispanic,,5.0,Consulting,Reject
